joke_id,text,category,source
GJeaF6pOKmb,"They say Dodger Stadium can hold up to fifty-six thousand people, but that is just a ballpark figure.",Dad Joke,icanhazdadjoke
MJB511wAXvc,What did the ocean say to the beach? Thanks for all the sediment.,Dad Joke,icanhazdadjoke
AsHQSSKeapb,I’ve got this disease where I can’t stop making airport puns. The doctor says it terminal.,Dad Joke,icanhazdadjoke
99U0T7hVDlb,Just read a few facts about frogs. They were ribbiting.,Dad Joke,icanhazdadjoke
ZvPfFQukVvc,The word queue is ironic. It's just q with a bunch of silent letters waiting in line.,Dad Joke,icanhazdadjoke
Qn31o49Musc,What do you call a fat psychic? A four-chin teller.,Dad Joke,icanhazdadjoke
GlbxkyPRKuc,"I saw an ad in a shop window, ""Television for sale, $1, volume stuck on full"", I thought, ""I can't turn that down"".",Dad Joke,icanhazdadjoke
MRZ0LJtHQCd,What do you call a fly without wings? A walk.,Dad Joke,icanhazdadjoke
vk31LJB5Elb,Why didn’t the orange win the race? It ran out of juice.,Dad Joke,icanhazdadjoke
usrcaMuszd,What's the worst thing about ancient history class? The teachers tend to Babylon.,Dad Joke,icanhazdadjoke
MCt4wX8pb,What did the Red light say to the Green light? Don't look at me I'm changing!,Dad Joke,icanhazdadjoke
ZgahF6MZDd,Where does astronauts hangout after work? At the spacebar.,Dad Joke,icanhazdadjoke
Im31ozkVnjb,"A boy dug three holes in the yard. When his mother saw, she exclaimed: ""well, well, well""",Dad Joke,icanhazdadjoke
EQKZDIeah,Atheism is a non-prophet organisation.,Dad Joke,icanhazdadjoke
0gFdFBsWDd,I won an argument with a weather forecaster once. His logic was cloudy...,Dad Joke,icanhazdadjoke
Q7pGY0Dt4Ed,What do you call someone with no nose? Nobody knows.,Dad Joke,icanhazdadjoke
4ElyszXDdxc,I went to the store to pick up eight cans of sprite... when I got home I realized I'd only picked seven up,Dad Joke,icanhazdadjoke
AsWLeVDAItc,Somebody stole my Microsoft Office and they're going to pay - you have my Word.,Dad Joke,icanhazdadjoke
s4Me29U0gqc,"Cosmetic surgery used to be such a taboo subject.
Now you can talk about Botox and nobody raises an eyebrow.",Dad Joke,icanhazdadjoke
MZoOCQ7wcpb,What do birds give out on Halloween? Tweets.,Dad Joke,icanhazdadjoke
c2TSfxXgqrc,Why does Superman get invited to dinners? Because he is a Supperhero.,Dad Joke,icanhazdadjoke
iV0DQ7pjGlb,I had a dream that I was a muffler last night. I woke up exhausted!,Dad Joke,icanhazdadjoke
fNZTCdFBImb,Why did the house go to the doctor? It was having window panes.,Dad Joke,icanhazdadjoke
Imjb2gN7hib,Why do nurses carry around red crayons? Sometimes they need to draw blood.,Dad Joke,icanhazdadjoke
zdpjyXnjbFd,"I met this girl on a dating site and, I don't know, we just clicked.",Dad Joke,icanhazdadjoke
BQnyImOCIBd,How do hens stay fit? They always egg-cercise!,Dad Joke,icanhazdadjoke
6prjykbFd,"What's large, grey, and doesn't matter?
An irrelephant.
",Dad Joke,icanhazdadjoke
MeaFYLBAQuc,"Have you heard the rumor going around about butter? Never mind, I shouldn't spread it.",Dad Joke,icanhazdadjoke
6MZor4T79pb,"Why do trees seem suspicious on sunny days? Dunno, they're just a bit shady.",Dad Joke,icanhazdadjoke
qOK61Tvs4Ed,When do doctors get angry? When they run out of patients.,Dad Joke,icanhazdadjoke
4EBXnjiVKBd,Why did the sentence fail the driving test? It never came to a full stop.,Dad Joke,icanhazdadjoke
eNuPm3Etzkb,How do you make holy water? You boil the hell out of it.,Dad Joke,icanhazdadjoke
UKeiNeVnrc,"Mountains aren't just funny, they are hill areas",Dad Joke,icanhazdadjoke
KmW8hFlV0ob,"A panda walks into a bar and says to the bartender “I’ll have a Scotch and . . . . . . . . . . . . . . Coke thank you”. 

“Sure thing” the bartender replies and asks “but what’s with the big pause?” 

The panda holds up his hands and says “I was born with them”",Dad Joke,icanhazdadjoke
WLJJRKJeqjb,I used to work in a shoe recycling shop. It was sole destroying.,Dad Joke,icanhazdadjoke
RSvzPuzAdpb,Milk is also the fastest liquid on earth – its pasteurized before you even see it,Dad Joke,icanhazdadjoke
ahqjV82LBAd,I was thinking about moving to Moscow but there is no point Russian into things.,Dad Joke,icanhazdadjoke
2wkykjyIYDd,"What did the traffic light say to the car as it passed? ""Don't look I'm changing!""",Dad Joke,icanhazdadjoke
Tv4wkVS0gib,Where do owls go to buy their baby clothes? The owlet malls.,Dad Joke,icanhazdadjoke
KZDtkG6pjqc,Writing with a broken pencil is pointless.,Dad Joke,icanhazdadjoke
FdN7hiG6Uvc,Why can't eggs have love? They will break up too soon.,Dad Joke,icanhazdadjoke
PZgyPmjb2ob,What do you get when you cross a snowman with a vampire? Frostbite.,Dad Joke,icanhazdadjoke
MZvsrzXgyd,"I used to think I was indecisive, but now I'm not sure.",Dad Joke,icanhazdadjoke
diGeqOfiqc,What’s E.T. short for? He’s only got little legs.,Dad Joke,icanhazdadjoke
G6pWSvzAljb,Animal Fact #25: Most bobcats are not named bob.,Dad Joke,icanhazdadjoke
8p49pWvcxAd,"Every night at 11:11, I make a wish that someone will come fix my broken clock.",Dad Joke,icanhazdadjoke
ljGB5o49Elb,"Dad, can you put my shoes on? I don't think they'll fit me.",Dad Joke,icanhazdadjoke
9xA51L6Uvc,"What do you get when you cross a bee and a sheep? A bah-humbug.
",Dad Joke,icanhazdadjoke
rzs4T0oWgFd,Two peanuts were walking down the street. One was a salted.,Dad Joke,icanhazdadjoke
h39UfibMJBd,Did you hear about the cheese who saved the world? It was Legend-dairy!,Dad Joke,icanhazdadjoke
3LRCIJY82wc,How many South Americans does it take to change a lightbulb? A Brazilian,Dad Joke,icanhazdadjoke
5EBlOKBQSvc,"Why did the banana go to the doctor? He was not ""peeling"" well.",Dad Joke,icanhazdadjoke
wcxPRu41wc,Why do bees have sticky hair? Because they use honey combs!,Dad Joke,icanhazdadjoke
GtH6E6UD5Ed,What kind of dog lives in a particle accelerator? A Fermilabrador Retriever.,Dad Joke,icanhazdadjoke
G6EtkOZD5h,"Why can't you use ""Beef stew"" as a password? Because it's not stroganoff.",Dad Joke,icanhazdadjoke
zA5MJYDY0Dd,I'm practicing for a bug-eating contest and I've got butterflies in my stomach.,Dad Joke,icanhazdadjoke
OfNRfaaUSf,"When I left school, I passed every one of my exams with the exception of Greek Mythology. It always was my achilles elbow",Dad Joke,icanhazdadjoke
0ga2EdN7prc,How come the stadium got hot after the game? Because all of the fans left.,Dad Joke,icanhazdadjoke
0wcFBQfiGBd,Did you hear the joke about the wandering nun? She was a roman catholic.,Dad Joke,icanhazdadjoke
sPfqWDlq4Ed,"""Hey, dad, did you get a haircut?"" ""No, I got them all cut.""",Dad Joke,icanhazdadjoke
axPR79MZvc,What did the fish say when it swam into a wall? Damn!,Dad Joke,icanhazdadjoke
X8xAlq4E6Ed,What do I look like? A JOKE MACHINE!?,Dad Joke,icanhazdadjoke
3El3TCYDYob,Conjunctivitis.com – now that’s a site for sore eyes.,Dad Joke,icanhazdadjoke
ei3T08EQZob,"Hostess: Do you have a preference of where you sit?
Dad: Down.",Dad Joke,icanhazdadjoke
71gF6wHBsrc,A book just fell on my head. I only have my shelf to blame.,Dad Joke,icanhazdadjoke
1T01LBXLuzd,Why does a Moon-rock taste better than an Earth-rock? Because it's a little meteor.,Dad Joke,icanhazdadjoke
LB5wHQSvzAd,"Where was the Declaration of Independence signed?

At the bottom! ",Dad Joke,icanhazdadjoke
YvHQnW8U8pb,What is the hardest part about sky diving? The ground.,Dad Joke,icanhazdadjoke
K6USKBXvcib,What do you call a crowd of chess players bragging about their wins in a hotel lobby? Chess nuts boasting in an open foyer.,Dad Joke,icanhazdadjoke
FBskq4MRnrc,Just watched a documentary about beavers… It was the best damn program I’ve ever seen.,Dad Joke,icanhazdadjoke
HeiqcaMRKBd,What’s the longest word in the dictionary? Smiles. Because there’s a mile between the two S’s.,Dad Joke,icanhazdadjoke
NCAIYLeNe,"I fear for the calendar, its days are numbered.
",Dad Joke,icanhazdadjoke
fVKuPmjq4Ed,A Skeleton walked into a bar he said I need a beer and a mop,Dad Joke,icanhazdadjoke
IYgiyIR7hib,What do you get when you cross a rabbit with a water hose? Hare spray.,Dad Joke,icanhazdadjoke
8UDdUnrzkyd,What do you call corn that joins the army? Kernel.,Dad Joke,icanhazdadjoke
Albp49Mmjyd,"I was wondering why the frisbee was getting bigger, then it hit me.",Dad Joke,icanhazdadjoke
mG61giiy5wc,Why didn't the number 4 get into the nightclub? Because he is 2 square.,Dad Joke,icanhazdadjoke
AAXnyImyPCd,Don't trust atoms. They make up everything.,Dad Joke,icanhazdadjoke
ElbaF6wHlyd,I cut my finger cutting cheese. I know it may be a cheesy story but I feel grate now.,Dad Joke,icanhazdadjoke
ElyXS0gFBAd,How do you steal a coat? You jacket.,Dad Joke,icanhazdadjoke
08EQZ8EQukb,Did you hear about the guy whose whole left side was cut off? He's all right now.,Dad Joke,icanhazdadjoke
6USSCQnyd,"I'd like to start a diet, but I've got too much on my plate right now.",Dad Joke,icanhazdadjoke
KZLBXvPZDd,"What did the sea say to the sand? ""We have to stop meeting like this.""",Dad Joke,icanhazdadjoke
Xn3wX8hi3Ed,Did you hear about the Mexican train killer? He had loco motives,Dad Joke,icanhazdadjoke
sHlqrjyPf,How can you tell a vampire has a cold? They start coffin.,Dad Joke,icanhazdadjoke
Yg3orWS7wkb,"""I'm sorry."" ""Hi sorry, I'm dad""",Dad Joke,icanhazdadjoke
tWL6U01obpb,"Thanks for explaining the word ""many"" to me. It means a lot.",Dad Joke,icanhazdadjoke
7h3oGtrOfxc,Whiteboards ... are remarkable.,Dad Joke,icanhazdadjoke
UKeFB59EQf,Why did the coffee file a police report? It got mugged.,Dad Joke,icanhazdadjoke
PC5TCQuXnrc,Where do you learn to make banana splits? At sundae school.,Dad Joke,icanhazdadjoke
H6EY0Dljiyd,"I always wanted to look into why I procrastinate, but I keep putting it off. ",Dad Joke,icanhazdadjoke
IJBA51Tvcxc,Did you know that ghosts call their true love their ghoul-friend?,Dad Joke,icanhazdadjoke
NZDlb299Uf,Where do sheep go to get their hair cut? The baa-baa shop.,Dad Joke,icanhazdadjoke
a29pbp4haFd,Where do rabbits go after they get married? On a bunny-moon.,Dad Joke,icanhazdadjoke
q4hiGJBXLe,Why do fish live in salt water? Because pepper makes them sneeze!,Dad Joke,icanhazdadjoke
qOmyPmO79h,A man tried to sell me a coffin today. I told him that's the last thing I need.,Dad Joke,icanhazdadjoke
Qusrcahiib,Astronomers got tired watching the moon go around the earth for 24 hours. They decided to call it a day.,Dad Joke,icanhazdadjoke
EYojGtPRusc,"I gave my friend 10 puns hoping that one of them would make him laugh. Sadly, no pun in ten did.",Dad Joke,icanhazdadjoke
G6pr4EQfiqc,What did the piece of bread say to the knife? Butter me up.,Dad Joke,icanhazdadjoke
cNRZTfFtrjb,"A man got hit in the head with a can of Coke, but he was alright because it was a soft drink.",Dad Joke,icanhazdadjoke
aaUKeahqWvc,This is my step ladder. I never knew my real ladder.,Dad Joke,icanhazdadjoke
D5wAA5o4TCd,What do you call a careful wolf? Aware wolf.,Dad Joke,icanhazdadjoke
lqWgFlyPusc,What do you call an Argentinian with a rubber toe? Roberto,Dad Joke,icanhazdadjoke
xXSv492wPmb,"What is red and smells like blue paint?
Red paint!",Dad Joke,icanhazdadjoke
FdxHeiqjqzd,Archaeology really is a career in ruins.,Dad Joke,icanhazdadjoke
ClGY8xc2EBd,Why are graveyards so noisy? Because of all the coffin.,Dad Joke,icanhazdadjoke
PfaMusPucFd,What do you do when your bunny gets wet? You get your hare dryer.,Dad Joke,icanhazdadjoke
hiVSCdUvXg,I heard there was a new store called Moderation. They have everything there,Dad Joke,icanhazdadjoke
xkGB5oWSKmb,"Did you hear about the new restaurant on the moon? The food is great, but there’s just no atmosphere.",Dad Joke,icanhazdadjoke
QnWnWSfiqc,Why can't a bicycle stand on its own? It's two-tired.,Dad Joke,icanhazdadjoke
eNJm3Tfaxc,People are shocked to discover I have a police record but I love their greatest hits!,Dad Joke,icanhazdadjoke
kbUv4T0Ddxc,"A ghost walks into a bar and asks for a glass of vodka but the bar tender says, “sorry we don’t serve spirits”",Dad Joke,icanhazdadjoke
gNZTCQnWSf,"The other day I was listening to a song about superglue, it’s been stuck in my head ever since.",Dad Joke,icanhazdadjoke
DQ7MZLZoWnb,Why are snake races so exciting? They're always neck and neck.,Dad Joke,icanhazdadjoke
VDYgib2T7wc,"When you have a bladder infection, urine trouble.",Dad Joke,icanhazdadjoke
jbpbFlORCAd,People who don't eat gluten are really going against the grain.,Dad Joke,icanhazdadjoke
CQSKeaFIBsc,What does a female snake use for support? A co-Bra!,Dad Joke,icanhazdadjoke
ORK6UDA5hqc,"When my wife told me to stop impersonating a flamingo, I had to put my foot down.",Dad Joke,icanhazdadjoke
NucUfVvXLBd,"What did the hat say to the scarf?
You can hang around. I'll just go on ahead.
",Dad Joke,icanhazdadjoke
5oGYLZo4Tvc,"I used to be addicted to soap, but I'm clean now.",Dad Joke,icanhazdadjoke
TCYLBX0ozAd,"Bought a new jacket suit the other day and it burst into flames. Well, it was a blazer",Dad Joke,icanhazdadjoke
rHBQuXLR7h,"Why did the cookie cry?
Because his mother was a wafer so long",Dad Joke,icanhazdadjoke
H6Elb2LBdxc,What's blue and not very heavy?  Light blue.,Dad Joke,icanhazdadjoke
apjyd21DQuc,I got an A on my origami assignment when I turned my paper into my teacher,Dad Joke,icanhazdadjoke
HeaFdiyIJe,What kind of magic do cows believe in? MOODOO.,Dad Joke,icanhazdadjoke
R7UfaahVfFd,My dog used to chase people on a bike a lot. It got so bad I had to take his bike away.,Dad Joke,icanhazdadjoke
LuciNmbaMmb,"What did the digital clock say to the grandfather clock? Look, no hands!",Dad Joke,icanhazdadjoke
SKeqOucNeFd,What time did the man go to the dentist? Tooth hurt-y.,Dad Joke,icanhazdadjoke
MZ82EIB5hFd,Why did the melons plan a big wedding? Because they cantaloupe!,Dad Joke,icanhazdadjoke
GBscNZg3gib,"Why couldn't the lifeguard save the hippie? He was too far out, man.",Dad Joke,icanhazdadjoke
71wsPKeF6h,What did the dog say to the two trees? Bark bark.,Dad Joke,icanhazdadjoke
AQn3wPKeqrc,It was raining cats and dogs the other day. I almost stepped in a poodle.,Dad Joke,icanhazdadjoke
ZDAlOZgydxc,How many optometrists does it take to change a light bulb? 1 or 2? 1... or 2?,Dad Joke,icanhazdadjoke
fVv4MRuHBsc,How do robots eat guacamole? With computer chips.,Dad Joke,icanhazdadjoke
eqcpOf2EImb,To the person who stole my anti-depressant pills: I hope you're happy now.,Dad Joke,icanhazdadjoke
lV8hqHexHBd,Why did the worker get fired from the orange juice factory? Lack of concentration.,Dad Joke,icanhazdadjoke
JBIBImbMe,Did you hear the one about the giant pickle?  He was kind of a big dill.,Dad Joke,icanhazdadjoke
5TSnys4wPuc,"A girl once asked me what my heart desired, apparently blood, oxygen and neural messages were all wrong answers",Dad Joke,icanhazdadjoke
USnOZoORusc,The Swiss must've been pretty confident in their chances of victory if they included a corkscrew in their army knife.,Dad Joke,icanhazdadjoke
mOfqzdx51wc,Why do mathematicians hate the U.S.? Because it's indivisible.,Dad Joke,icanhazdadjoke
wsPKZozsc,Did you know you should always take an extra pair of pants golfing? Just in case you get a hole in one.,Dad Joke,icanhazdadjoke
S7MCtHBQuc,Ben & Jerry's really need to improve their operation. The only way to get there is down a rocky road.,Dad Joke,icanhazdadjoke
TSfFYT7EBd,Why can’t you hear a pterodactyl go to the bathroom? The p is silent.,Dad Joke,icanhazdadjoke
FYTv41LmbFd,You will never guess what Elsa did to the balloon. She let it go.,Dad Joke,icanhazdadjoke
FBQ7wskbMmb,"Want to hear a joke about construction? Nah, I'm still working on it.",Dad Joke,icanhazdadjoke
dibUSv4ojyd,What kind of award did the dentist receive? A little plaque.,Dad Joke,icanhazdadjoke
SvzIBAQS0Dd,What did the pirate say on his 80th birthday? Aye Matey!,Dad Joke,icanhazdadjoke
tHJtrrzP7wc,"Mahatma Gandhi, as you know, walked barefoot most of the time, which produced an impressive set of calluses on his feet. 
He also ate very little, which made him rather frail and with his odd diet, he suffered from bad breath. 
This made him a super calloused fragile mystic hexed by halitosis.",Dad Joke,icanhazdadjoke
QKJR79EIYDd,What do you call a girl between two posts? Annette.,Dad Joke,icanhazdadjoke
aFQZo49haxc,Why do cows wear bells? Because their horns don't work.,Dad Joke,icanhazdadjoke
5hVDAAIRKuc,What did the late tomato say to the early tomato? I’ll ketch up,Dad Joke,icanhazdadjoke
9xPCt411ojb,What did one snowman say to the other snow man? Do you smell carrot?,Dad Joke,icanhazdadjoke
kqcFBlGJYDd,You know what they say about cliffhangers...,Dad Joke,icanhazdadjoke
189xHQ7pOuc,What creature is smarter than a talking parrot? A spelling bee.,Dad Joke,icanhazdadjoke
hNu4oORnOmb,What do you call cheese by itself? Provolone.,Dad Joke,icanhazdadjoke
B5h311TS7h,I couldn't figure out how the seat belt worked. Then it just clicked.,Dad Joke,icanhazdadjoke
ZDAIRn39prc,Ever wondered why bees hum? It's because they don't know the words.,Dad Joke,icanhazdadjoke
i39hqWnGljb,When Dad drops a pea off of his plate ‘oh dear I’ve pee’d on the table!,Dad Joke,icanhazdadjoke
As4wsHtzd,"What's the difference between a hippo and a zippo? One is really heavy, the other is a little lighter.",Dad Joke,icanhazdadjoke
vPuzPfqOKe,Camping is intense.,Dad Joke,icanhazdadjoke
eFlVnrOClyd,I don’t play soccer because I enjoy the sport. I’m just doing it for kicks.,Dad Joke,icanhazdadjoke
JJ61L61Lusc,How many bones are in the human hand? A handful of them.,Dad Joke,icanhazdadjoke
TCA59hiiVvc,Yesterday a clown held a door open for me. I thought it was a nice jester.,Dad Joke,icanhazdadjoke
GlbxXg3TClb,"A woman is on trial for beating her husband to death with his guitar collection. Judge says, ‘First offender?’ She says, ‘No, first a Gibson! Then a Fender!’",Dad Joke,icanhazdadjoke
82wAAI6pbh,How many tickles does it take to tickle an octopus? Ten-tickles!,Dad Joke,icanhazdadjoke
4EBsPZvP7h,Some people eat light bulbs. They say it's a nice light snack.,Dad Joke,icanhazdadjoke
9pGJRSnbMCd,Why did the knife dress up in a suit? Because it wanted to look sharp,Dad Joke,icanhazdadjoke
nWvXSvHBd,"I hate perforated lines, they're tearable.",Dad Joke,icanhazdadjoke
iGQZDAIRZDd,Why did the burglar hang his mugshot on the wall? To prove that he was framed!,Dad Joke,icanhazdadjoke
jNCtkyIeNuc,"I broke my finger at work today, on the other hand I'm completely fine.",Dad Joke,icanhazdadjoke
ZDtzdFlqOf,Did you hear about the cow who jumped over the barbed wire fence? It was udder destruction.,Dad Joke,icanhazdadjoke
IexXD5TnGBd,"I knew a guy who collected candy canes, they were all in mint condition",Dad Joke,icanhazdadjoke
ykb2TSKRSnb,Why are giraffes so slow to apologize? Because it takes them a long time to swallow their pride.,Dad Joke,icanhazdadjoke
rjiyXLZTSf,What did the 0 say to the 8? Nice belt.,Dad Joke,icanhazdadjoke
HY08E6U0Dtc,"What's the difference between roast beef and pea soup. Anyone can roast beef, but nobody can pee soup.",Dad Joke,icanhazdadjoke
BsHtcN7hiqc,What do you give a sick lemon? Lemonaid.,Dad Joke,icanhazdadjoke
29ElG6p49pb,"Wife: Honey I’m pregnant.

Me: Well…. what do we do now?

Wife: Well, I guess we should go to a baby doctor.

Me: Hm.. I think I’d be a lot more comfortable going to an adult doctor.",Dad Joke,icanhazdadjoke
82TnORSK6wc,"Whenever the cashier at the grocery store asks my dad if he would like the milk in a bag he replies, ‘No, just leave it in the carton!’",Dad Joke,icanhazdadjoke
9hydxXgiiqc,My wife said I was immature. So I told her to get out of my fort.,Dad Joke,icanhazdadjoke
cUvsHt41gFd,"A man walked in to a bar with some asphalt on his arm. He said “Two beers please, one for me and one for the road.”",Dad Joke,icanhazdadjoke
J69x5hNZvzd,"I don't trust sushi, there's something fishy about it.",Dad Joke,icanhazdadjoke
VKe2gNCQnb,What do you call a group of killer whales playing instruments? An Orca-stra.,Dad Joke,icanhazdadjoke
3gibFB5Muzd,Why was the robot angry? Because someone kept pressing his buttons!,Dad Joke,icanhazdadjoke
cxXv4Elj3wc,Where do young cows eat lunch? In the calf-ateria.,Dad Joke,icanhazdadjoke
FQfxk39EBd,I asked my date to go to the gym the other day. They never showed up. That's when I knew we wouldn't work out.,Dad Joke,icanhazdadjoke
C5TKmb21ojb,"I tried to milk a cow today, but was unsuccessful. Udder failure.",Dad Joke,icanhazdadjoke
iGJeVKmWDlb,"My cat was just sick on the carpet, I don’t think it’s feline well.",Dad Joke,icanhazdadjoke
0DQKB51oGlb,What did one nut say as he chased another nut?  I'm a cashew!,Dad Joke,icanhazdadjoke
ljqzkVKJtrc,How do you get two whales in a car? Start in England and drive West.,Dad Joke,icanhazdadjoke
7Ufi31gydFd,What did the mountain climber name his son? Cliff.,Dad Joke,icanhazdadjoke
08xHQCdx5Ed,Why didn’t the skeleton cross the road? Because he had no guts.,Dad Joke,icanhazdadjoke
OfNmyI6Ed,Why did the cookie cry? It was feeling crumby.,Dad Joke,icanhazdadjoke
zsHBljyk3wc,Have you heard about corduroy pillows?  They're making headlines!,Dad Joke,icanhazdadjoke
Z8p4MeaaFBd,"How many seconds are in a year?
12.
January 2nd, February 2nd, March 2nd, April 2nd.... etc",Dad Joke,icanhazdadjoke
PmyXSfxHBd,Did you know crocodiles could grow up to 15 feet? But most just have 4.,Dad Joke,icanhazdadjoke
89pzsHtW8pb,My boss told me to attach two pieces of wood together... I totally nailed it!,Dad Joke,icanhazdadjoke
CAlG6MRnWnb,"I just got fired from a florist, apparently I took too many leaves.",Dad Joke,icanhazdadjoke
pzkbpORS7wc,Parallel lines have so much in common. It’s a shame they’ll never meet.,Dad Joke,icanhazdadjoke
QfiyAAlbpzd,What do you call a criminal going down the stairs? Condescending,Dad Joke,icanhazdadjoke
0DtrrOZDlyd,"Chances are if you' ve seen one shopping center, you've seen a mall.",Dad Joke,icanhazdadjoke
FdNZTnWvHBd,"I’ve just been reading a book about anti-gravity, it’s impossible to put down!",Dad Joke,icanhazdadjoke
TKRSCIBIBsc,Whats a penguins favorite relative? Aunt Arctica.,Dad Joke,icanhazdadjoke
RuHYTSvzsrc,My wife told me to rub the herbs on the meat for better flavor. That's sage advice.,Dad Joke,icanhazdadjoke
o4MexXSClb,"What did the judge say to the dentist? Do you swear to pull the tooth, the whole tooth and nothing but the tooth?",Dad Joke,icanhazdadjoke
1Dt4M7Ufaxc,Slept like a log last night … woke up in the fireplace.,Dad Joke,icanhazdadjoke
oOR7hFdx5Ed,I wouldn't buy anything with velcro. It's a total rip-off.,Dad Joke,icanhazdadjoke
wXDIB5h3wc,I used to have a job at a calendar factory but I got the sack because I took a couple of days off.,Dad Joke,icanhazdadjoke
qrOfN7w5ojb,A cannibal is someone who is fed up with people.,Dad Joke,icanhazdadjoke
1DQZvXvX8Ed,My first time using an elevator was an uplifting experience. The second time let me down.,Dad Joke,icanhazdadjoke
1oGYLu4T7Ed,Why is Peter Pan always flying? Because he Neverlands.,Dad Joke,icanhazdadjoke
3w5wAIRZTnb,A police officer caught two kids playing with a firework and a car battery. He charged one and let the other one off.,Dad Joke,icanhazdadjoke
UfxAIm3wkjb,Why are ghosts bad liars? Because you can see right through them!,Dad Joke,icanhazdadjoke
18h3wcU8xAd,Why did the kid cross the playground? To get to the other slide.,Dad Joke,icanhazdadjoke
cp4TCdahqc,"I got fired from a florist, apparently I took too many leaves.",Dad Joke,icanhazdadjoke
GYTCA5TKZvc,It takes guts to be an organ donor.,Dad Joke,icanhazdadjoke
5hyP79pOCd,"I have kleptomania, but when it gets bad, I take something for it.",Dad Joke,icanhazdadjoke
9pOR7pzItrc,How do you make a water bed more bouncy. You use Spring Water,Dad Joke,icanhazdadjoke
eiiVvH6MCd,Did you hear about the submarine industry? It really took a dive...,Dad Joke,icanhazdadjoke
yX821Lusrrc,What's the difference between a poorly dressed man on a tricycle and a well dressed man on a bicycle? Attire.,Dad Joke,icanhazdadjoke
Y0LZ0Ddxcib,What is worse then finding a worm in your Apple? Finding half a worm in your Apple.,Dad Joke,icanhazdadjoke
jyPCYTKuskb,How did Darth Vader know what Luke was getting for Christmas? He felt his presents.,Dad Joke,icanhazdadjoke
7hNuz5MeVnb,What kind of dinosaur loves to sleep? A stega-snore-us.,Dad Joke,icanhazdadjoke
xcFBQClq4wc,A butcher accidentally backed into his meat grinder and got a little behind in his work that day.,Dad Joke,icanhazdadjoke
gNRnWvzdiib,"Sgt.: Commissar! Commissar! The troops are revolting! Commissar: Well, you’re pretty repulsive yourself.",Dad Joke,icanhazdadjoke
X0wkGJtPKuc,Why do ducks make great detectives? They always quack the case.,Dad Joke,icanhazdadjoke
1TfNRKexAd,I’m only familiar with 25 letters in the English language. I don’t know why.,Dad Joke,icanhazdadjoke
SnOf2gqjiqc,Why are pirates called pirates? Because they arrr!,Dad Joke,icanhazdadjoke
nWSfiNeVKBd,"Did you know Albert Einstein was a real person? All this time, I thought he was just a theoretical physicist!",Dad Joke,icanhazdadjoke
NRZTSnykqjb,Where do you take someone who’s been injured in a peek-a-boo accident? To the I.C.U.,Dad Joke,icanhazdadjoke
TvPfV8prOuc,"What's the worst part about being a cross-eyed teacher?

They can't control their pupils.",Dad Joke,icanhazdadjoke
51DAA5Tfaxc,What did Romans use to cut pizza before the rolling cutter was invented? Lil Caesars,Dad Joke,icanhazdadjoke
uPu4MRZLmrc,Want to hear a chimney joke? Got stacks of em! First one's on the house,Dad Joke,icanhazdadjoke
gFtrHYoWnjb,How do you make a hankie dance? Put a little boogie in it.,Dad Joke,icanhazdadjoke
31wHeNJB5ob,"My son is studying to be a surgeon, I just hope he makes the cut.",Dad Joke,icanhazdadjoke
scUvsrORKe,"I asked a frenchman if he played video games. He said ""Wii""",Dad Joke,icanhazdadjoke
obhFBljb2g,I adopted my dog from a blacksmith. As soon as we got home he made a bolt for the door.,Dad Joke,icanhazdadjoke
dpGtcxPKuzd,Do you know where you can get chicken broth in bulk? The stock market.,Dad Joke,icanhazdadjoke
NmbFtH69hFd,"Our wedding was so beautiful, even the cake was in tiers.",Dad Joke,icanhazdadjoke
AIm3w5hiyd,Why did the tree go to the dentist? It needed a root canal.,Dad Joke,icanhazdadjoke
RC51wcNRClb,Two dyslexics walk into a bra.,Dad Joke,icanhazdadjoke
4wszdpW8pjb,What do you get when you cross a pig and a pineapple? A porky pine,Dad Joke,icanhazdadjoke
apjVK6pr4wc,Why is it a bad idea to iron your four-leaf clover? Cause you shouldn't press your luck.,Dad Joke,icanhazdadjoke
trjG61Dlqzd,"Why was Santa's little helper feeling depressed? Because he has low elf esteem.
",Dad Joke,icanhazdadjoke
TvPf2gyAdxc,"Why does Norway have barcodes on their battleships? So when they get back to port, they can Scandinavian.",Dad Joke,icanhazdadjoke
mGeFlykbFBd,What do you call a sheep with no legs? A cloud.,Dad Joke,icanhazdadjoke
diNuky5M7pb,We all know where the Big Apple is but does anyone know where the Minneapolis?,Dad Joke,icanhazdadjoke
8U0TClqOZDd,"What was the pumpkin’s favorite sport?

Squash.",Dad Joke,icanhazdadjoke
ea2TnGBXnrc,They laughed when I said I wanted to be a comedian – they’re not laughing now.,Dad Joke,icanhazdadjoke
oGY0wsWnysc,You can't trust a ladder. It will always let you down,Dad Joke,icanhazdadjoke
WgFY82ozsrc,R.I.P. boiled water. You will be mist.,Dad Joke,icanhazdadjoke
5M7hF6EItzd,My pet mouse 'Elvis' died last night. He was caught in a trap..,Dad Joke,icanhazdadjoke
kqrjNmbxcxc,"Someone asked me, what's the ninth letter of the alphabet? It was a complete guess, but I was right.",Dad Joke,icanhazdadjoke
EtzscNuk3Ed,"Why don't you find hippopotamuses hiding in trees?
They're really good at it.",Dad Joke,icanhazdadjoke
WSKe2ojiNe,"I used to hate facial hair, but then it grew on me.",Dad Joke,icanhazdadjoke
